id,mat_id,name,category,category_full,rho_bulk,rho_min,rho_max,rho_vib,rho_sc_tm3,flowability,flowability_raw,angle_repose,angle_surcharge,angle_internal_friction,wall_friction_deg,cohesion,bridging_risk,flow_regime,moisture_pct,temp_max,abr_code,abr_text,particle_class,size_code,particle_size_mm,Leq_default,Ceff_default,vfi,bucket_fill_factor,stream_spread_factor,Km,hazard_codes,lambda_ref,fill_max,cema_cls,cema_code,flags,confidence,source,note,app,custom
260,calcium_carbonate_raw,Calcium carbonate raw,CHEM,Chemicals,1330.0,1220.0,1450.0,,1.33,3,3,42.1,,,,2.4,0.7,cohesive_flow,18.0,200.0,5,High,A100,,,,,,,,,,1.67,0.32,I,83A10025M,M,0.72,derived,Chemicals — 83A10025M,"[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
261,soda_ash_dry,Soda ash dry,CHEM,Chemicals,1080.0,1000.0,1170.0,,1.08,2,2,42.7,,,,0.6,0.17,funnel_flow,1.5,200.0,3,Medium,B6,,,,,,,,,,0.55,0.4,II,67B624O,O,0.72,derived,Chemicals — 67B624O,"[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
262,soda_ash_wet,Soda ash wet,CHEM,Chemicals,1060.0,930.0,1200.0,,1.06,3,3,41.7,,,,3.0,0.88,cohesive_flow,22.0,100.0,3,Medium,B6,,,,,,,,,,1.75,0.32,II,"66B624L,M","L,M",0.72,derived,"Chemicals — 66B624L,M","[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
263,soda_ash_fine,Soda ash fine,CHEM,Chemicals,1080.0,980.0,1180.0,,1.08,3,3,35.0,,,,1.8,0.47,cohesive_flow,1.5,200.0,3,Medium,B6,,,,,,,,,,1.72,0.32,II,67B624U,U,0.72,derived,Chemicals — 67B624U,"[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
264,soda_ash_coarse,Soda ash coarse,CHEM,Chemicals,1100.0,980.0,1220.0,,1.1,2,2,42.7,,,,0.6,0.17,funnel_flow,2.0,200.0,3,Medium,B6,,,,,,,,,,1.63,0.4,II,68B624O,O,0.72,derived,Chemicals — 68B624O,"[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
265,soda_ash_screened,Soda ash screened,CHEM,Chemicals,1060.0,960.0,1170.0,,1.06,2,2,44.9,,,,0.6,0.17,funnel_flow,2.0,60.0,3,Medium,B6,,,,,,,,,,1.16,0.4,II,66B624X,X,0.72,derived,Chemicals — 66B624X,"[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
266,soda_ash_crushed,Soda ash crushed,CHEM,Chemicals,1080.0,980.0,1170.0,,1.08,3,3,35.0,,,,2.4,0.7,cohesive_flow,18.0,200.0,3,Medium,B6,,,,,,,,,,1.38,0.32,II,67B624M,M,0.72,derived,Chemicals — 67B624M,"[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
267,soda_ash_pelletized,Soda ash pelletized,CHEM,Chemicals,1100.0,970.0,1220.0,,1.1,3,3,35.0,,,,2.4,0.7,cohesive_flow,18.0,200.0,3,Medium,B6,,,,,,,,,,1.71,0.32,II,"68B624L,M","L,M",0.72,derived,"Chemicals — 68B624L,M","[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
268,soda_ash_powder,Soda ash powder,CHEM,Chemicals,1110.0,1000.0,1210.0,,1.11,3,3,38.8,,,,1.8,0.47,cohesive_flow,2.0,200.0,3,Medium,B6,,,,,,,,,,1.1,0.32,II,69B624O,O,0.72,derived,Chemicals — 69B624O,"[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
269,soda_ash_granular,Soda ash granular,CHEM,Chemicals,1080.0,1000.0,1170.0,,1.08,2,2,41.0,,,,0.6,0.17,funnel_flow,2.0,200.0,3,Medium,B6,,,,,,,,,,1.16,0.4,II,67B624L,L,0.72,derived,Chemicals — 67B624L,"[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
270,soda_ash_raw,Soda ash raw,CHEM,Chemicals,1090.0,990.0,1190.0,,1.09,3,3,40.4,,,,2.4,0.7,cohesive_flow,18.0,200.0,3,Medium,B6,,,,,,,,,,1.61,0.32,II,68B624M,M,0.72,derived,Chemicals — 68B624M,"[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
271,urea_prills_dry,Urea prills dry,CHEM,Chemicals,800.0,700.0,890.0,,0.8,2,2,36.5,,,,2.0,0.45,funnel_flow,1.5,200.0,3,Medium,C1/2,,,,,,,,,,1.51,0.4,III,"49C1/213L,M","L,M",0.72,derived,"Chemicals — 49C1/213L,M","[""conv"", ""mix"", ""dry"", ""react"", ""feed"", ""sc""]",0
272,urea_prills_wet,Urea prills wet,CHEM,Chemicals,800.0,750.0,850.0,,0.8,2,2,35.0,,,,3.0,0.72,funnel_flow,22.0,100.0,3,Medium,C1/2,,,,,,,,,,0.55,0.4,III,"49C1/213L,M","L,M",0.72,derived,"Chemicals — 49C1/213L,M","[""conv"", ""mix"", ""dry"", ""react"", ""feed"", ""sc""]",0
273,urea_prills_fine,Urea prills fine,CHEM,Chemicals,780.0,710.0,850.0,,0.78,2,2,35.0,,,,2.4,0.55,funnel_flow,18.0,200.0,3,Medium,C1/2,,,,,,,,,,1.05,0.4,III,48C1/213M,M,0.72,derived,Chemicals — 48C1/213M,"[""conv"", ""mix"", ""dry"", ""react"", ""feed"", ""sc""]",0
274,urea_prills_coarse,Urea prills coarse,CHEM,Chemicals,780.0,690.0,870.0,,0.78,1,1,42.7,,,,0.2,0.03,mass_flow,2.0,200.0,3,Medium,C1/2,,,,,,,,,,0.92,0.45,III,48C1/213O,O,0.72,derived,Chemicals — 48C1/213O,"[""conv"", ""mix"", ""dry"", ""react"", ""feed"", ""sc""]",0
275,urea_prills_screened,Urea prills screened,CHEM,Chemicals,800.0,710.0,890.0,,0.8,1,1,38.6,,,,0.2,0.03,mass_flow,2.0,60.0,3,Medium,C1/2,,,,,,,,,,1.0,0.45,III,49C1/213X,X,0.72,derived,Chemicals — 49C1/213X,"[""conv"", ""mix"", ""dry"", ""react"", ""feed"", ""sc""]",0
276,urea_prills_crushed,Urea prills crushed,CHEM,Chemicals,800.0,680.0,910.0,,0.8,1,1,38.7,,,,0.2,0.03,mass_flow,2.0,60.0,3,Medium,C1/2,,,,,,,,,,0.66,0.45,III,49C1/213X,X,0.72,derived,Chemicals — 49C1/213X,"[""conv"", ""mix"", ""dry"", ""react"", ""feed"", ""sc""]",0
277,urea_prills_pelletized,Urea prills pelletized,CHEM,Chemicals,820.0,740.0,910.0,,0.82,1,1,31.4,,,,0.2,0.03,mass_flow,2.0,60.0,3,Medium,C1/2,,,,,,,,,,1.05,0.45,III,51C1/213X,X,0.72,derived,Chemicals — 51C1/213X,"[""conv"", ""mix"", ""dry"", ""react"", ""feed"", ""sc""]",0
278,urea_prills_powder,Urea prills powder,CHEM,Chemicals,780.0,700.0,870.0,,0.78,2,2,38.0,,,,0.8,0.2,funnel_flow,2.0,200.0,3,Medium,C1/2,,,,,,,,,,1.18,0.4,III,48C1/213,,0.75,derived,Chemicals — 48C1/213,"[""conv"", ""mix"", ""dry"", ""react"", ""feed"", ""sc""]",0
279,urea_prills_granular,Urea prills granular,CHEM,Chemicals,800.0,730.0,870.0,,0.8,2,2,44.3,,,,2.4,0.55,funnel_flow,18.0,200.0,3,Medium,C1/2,,,,,,,,,,1.69,0.4,III,49C1/213M,M,0.72,derived,Chemicals — 49C1/213M,"[""conv"", ""mix"", ""dry"", ""react"", ""feed"", ""sc""]",0
280,urea_prills_raw,Urea prills raw,CHEM,Chemicals,800.0,720.0,870.0,,0.8,2,2,35.0,,,,2.4,0.55,funnel_flow,18.0,200.0,3,Medium,C1/2,,,,,,,,,,1.34,0.4,III,"49C1/213L,M","L,M",0.72,derived,"Chemicals — 49C1/213L,M","[""conv"", ""mix"", ""dry"", ""react"", ""feed"", ""sc""]",0
281,potash_dry,Potash dry,CHEM,Chemicals,1120.0,1070.0,1160.0,,1.12,3,3,41.3,,,,2.0,0.6,cohesive_flow,1.5,200.0,3,Medium,C1/2,,,,,,,,,,0.66,0.32,III,69C1/224M,M,0.72,derived,Chemicals — 69C1/224M,"[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
282,potash_wet,Potash wet,CHEM,Chemicals,1150.0,1070.0,1240.0,,1.15,3,3,41.8,,,,3.0,0.88,cohesive_flow,22.0,100.0,3,Medium,C1/2,,,,,,,,,,1.12,0.32,III,72C1/224M,M,0.72,derived,Chemicals — 72C1/224M,"[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
283,potash_fine,Potash fine,CHEM,Chemicals,1130.0,1040.0,1230.0,,1.13,3,3,32.0,,,,1.8,0.47,cohesive_flow,2.0,200.0,3,Medium,C1/2,,,,,,,,,,1.04,0.32,III,70C1/224,,0.75,derived,Chemicals — 70C1/224,"[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
284,potash_coarse,Potash coarse,CHEM,Chemicals,1120.0,1030.0,1220.0,,1.12,2,2,36.2,,,,0.6,0.17,funnel_flow,2.0,200.0,3,Medium,C1/2,,,,,,,,,,0.93,0.4,III,70C1/224L,L,0.72,derived,Chemicals — 70C1/224L,"[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
285,potash_screened,Potash screened,CHEM,Chemicals,1130.0,1050.0,1200.0,,1.13,2,2,36.6,,,,0.6,0.17,funnel_flow,2.0,200.0,3,Medium,C1/2,,,,,,,,,,1.31,0.4,III,70C1/224,,0.75,derived,Chemicals — 70C1/224,"[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
286,potash_crushed,Potash crushed,CHEM,Chemicals,1130.0,1080.0,1170.0,,1.13,3,3,40.3,,,,2.4,0.7,cohesive_flow,18.0,200.0,3,Medium,C1/2,,,,,,,,,,1.71,0.32,III,"70C1/224L,M","L,M",0.72,derived,"Chemicals — 70C1/224L,M","[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
287,potash_pelletized,Potash pelletized,CHEM,Chemicals,1110.0,1040.0,1180.0,,1.11,2,2,42.8,,,,0.6,0.17,funnel_flow,2.0,200.0,3,Medium,C1/2,,,,,,,,,,0.99,0.4,III,69C1/224,,0.75,derived,Chemicals — 69C1/224,"[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
288,potash_powder,Potash powder,CHEM,Chemicals,1130.0,1040.0,1210.0,,1.13,3,3,43.6,,,,2.4,0.7,cohesive_flow,18.0,200.0,3,Medium,C1/2,,,,,,,,,,0.78,0.32,III,"70C1/224L,M","L,M",0.72,derived,"Chemicals — 70C1/224L,M","[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
289,potash_granular,Potash granular,CHEM,Chemicals,1150.0,1070.0,1220.0,,1.15,2,2,36.6,,,,0.6,0.17,funnel_flow,1.5,200.0,3,Medium,C1/2,,,,,,,,,,0.84,0.4,III,71C1/224U,U,0.72,derived,Chemicals — 71C1/224U,"[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
290,potash_raw,Potash raw,CHEM,Chemicals,1140.0,1050.0,1220.0,,1.14,2,2,27.3,,,,0.6,0.17,funnel_flow,2.0,60.0,3,Medium,C1/2,,,,,,,,,,1.47,0.4,III,70C1/224X,X,0.72,derived,Chemicals — 70C1/224X,"[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
291,ammonium_sulfate_dry,Ammonium sulfate dry,CHEM,Chemicals,1050.0,1000.0,1100.0,,1.05,2,2,35.6,,,,0.6,0.17,funnel_flow,1.5,200.0,3,Medium,C1/2,,,,,,,,,,0.97,0.4,III,65C1/224L,L,0.72,derived,Chemicals — 65C1/224L,"[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
292,ammonium_sulfate_wet,Ammonium sulfate wet,CHEM,Chemicals,1020.0,930.0,1110.0,,1.02,3,3,41.6,,,,3.0,0.88,cohesive_flow,22.0,100.0,3,Medium,C1/2,,,,,,,,,,0.66,0.32,III,63C1/224M,M,0.72,derived,Chemicals — 63C1/224M,"[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
293,ammonium_sulfate_fine,Ammonium sulfate fine,CHEM,Chemicals,1010.0,940.0,1080.0,,1.01,3,3,32.0,,,,1.8,0.47,cohesive_flow,1.5,200.0,3,Medium,C1/2,,,,,,,,,,1.08,0.32,III,62C1/224U,U,0.72,derived,Chemicals — 62C1/224U,"[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
294,ammonium_sulfate_coarse,Ammonium sulfate coarse,CHEM,Chemicals,1050.0,990.0,1110.0,,1.05,3,3,35.0,,,,2.4,0.7,cohesive_flow,18.0,200.0,3,Medium,C1/2,,,,,,,,,,1.74,0.32,III,65C1/224M,M,0.72,derived,Chemicals — 65C1/224M,"[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
295,ammonium_sulfate_screened,Ammonium sulfate screened,CHEM,Chemicals,1060.0,1000.0,1120.0,,1.06,3,3,35.0,,,,2.4,0.7,cohesive_flow,18.0,200.0,3,Medium,C1/2,,,,,,,,,,1.04,0.32,III,66C1/224M,M,0.72,derived,Chemicals — 66C1/224M,"[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
296,ammonium_sulfate_crushed,Ammonium sulfate crushed,CHEM,Chemicals,1030.0,940.0,1120.0,,1.03,2,2,27.9,,,,0.6,0.17,funnel_flow,2.0,60.0,3,Medium,C1/2,,,,,,,,,,0.59,0.4,III,64C1/224X,X,0.72,derived,Chemicals — 64C1/224X,"[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
297,ammonium_sulfate_pelletized,Ammonium sulfate pelletized,CHEM,Chemicals,1040.0,1010.0,1070.0,,1.04,2,2,37.7,,,,0.6,0.17,funnel_flow,2.0,200.0,3,Medium,C1/2,,,,,,,,,,1.71,0.4,III,64C1/224,,0.75,derived,Chemicals — 64C1/224,"[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
298,ammonium_sulfate_powder,Ammonium sulfate powder,CHEM,Chemicals,1040.0,970.0,1100.0,,1.04,3,3,38.0,,,,1.8,0.47,cohesive_flow,2.0,200.0,3,Medium,C1/2,,,,,,,,,,0.58,0.32,III,64C1/224,,0.75,derived,Chemicals — 64C1/224,"[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
299,ammonium_sulfate_granular,Ammonium sulfate granular,CHEM,Chemicals,1040.0,940.0,1140.0,,1.04,2,2,31.6,,,,0.6,0.17,funnel_flow,2.0,200.0,3,Medium,C1/2,,,,,,,,,,1.42,0.4,III,64C1/224L,L,0.72,derived,Chemicals — 64C1/224L,"[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
300,ammonium_sulfate_raw,Ammonium sulfate raw,CHEM,Chemicals,1040.0,960.0,1110.0,,1.04,3,3,35.0,,,,2.4,0.7,cohesive_flow,18.0,200.0,3,Medium,C1/2,,,,,,,,,,1.09,0.32,III,"64C1/224L,M","L,M",0.72,derived,"Chemicals — 64C1/224L,M","[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
301,plastic_pellets_dry,Plastic pellets dry,CHEM,Chemicals,580.0,490.0,680.0,,0.58,1,1,25.8,,,,0.2,0.03,mass_flow,1.5,200.0,1,Low,C1/2,,,,,,,,,,1.22,0.45,III,36C1/212,,0.75,derived,Chemicals — 36C1/212,"[""conv"", ""mix"", ""dry"", ""react"", ""feed"", ""sc""]",0
302,plastic_pellets_wet,Plastic pellets wet,CHEM,Chemicals,570.0,480.0,670.0,,0.57,2,2,32.7,,,,2.2,0.53,funnel_flow,22.0,100.0,1,Low,C1/2,,,,,,,,,,1.5,0.4,III,35C1/212L,L,0.72,derived,Chemicals — 35C1/212L,"[""conv"", ""mix"", ""dry"", ""react"", ""feed"", ""sc""]",0
303,plastic_pellets_fine,Plastic pellets fine,CHEM,Chemicals,560.0,450.0,670.0,,0.56,2,2,36.3,,,,2.4,0.55,funnel_flow,18.0,200.0,1,Low,C1/2,,,,,,,,,,0.84,0.4,III,"34C1/212L,M","L,M",0.72,derived,"Chemicals — 34C1/212L,M","[""conv"", ""mix"", ""dry"", ""react"", ""feed"", ""sc""]",0
304,plastic_pellets_coarse,Plastic pellets coarse,CHEM,Chemicals,530.0,450.0,610.0,,0.53,1,1,44.9,,,,0.2,0.03,mass_flow,2.0,200.0,1,Low,C1/2,,,,,,,,,,1.2,0.45,III,33C1/212,,0.75,derived,Chemicals — 33C1/212,"[""conv"", ""mix"", ""dry"", ""react"", ""feed"", ""sc""]",0
305,plastic_pellets_screened,Plastic pellets screened,CHEM,Chemicals,570.0,490.0,660.0,,0.57,1,1,40.0,,,,0.2,0.03,mass_flow,2.0,200.0,1,Low,C1/2,,,,,,,,,,1.16,0.45,III,35C1/212,,0.75,derived,Chemicals — 35C1/212,"[""conv"", ""mix"", ""dry"", ""react"", ""feed"", ""sc""]",0
306,plastic_pellets_crushed,Plastic pellets crushed,CHEM,Chemicals,590.0,500.0,690.0,,0.59,1,1,37.5,,,,0.2,0.03,mass_flow,2.0,200.0,1,Low,C1/2,,,,,,,,,,0.77,0.45,III,37C1/212O,O,0.72,derived,Chemicals — 37C1/212O,"[""conv"", ""mix"", ""dry"", ""react"", ""feed"", ""sc""]",0
307,plastic_pellets_pelletized,Plastic pellets pelletized,CHEM,Chemicals,530.0,450.0,620.0,,0.53,1,1,31.8,,,,0.2,0.03,mass_flow,2.0,200.0,1,Low,C1/2,,,,,,,,,,1.36,0.45,III,33C1/212,,0.75,derived,Chemicals — 33C1/212,"[""conv"", ""mix"", ""dry"", ""react"", ""feed"", ""sc""]",0
308,plastic_pellets_powder,Plastic pellets powder,CHEM,Chemicals,580.0,490.0,660.0,,0.58,2,2,38.0,,,,0.8,0.2,funnel_flow,2.0,200.0,1,Low,C1/2,,,,,,,,,,1.23,0.4,III,36C1/212,,0.75,derived,Chemicals — 36C1/212,"[""conv"", ""mix"", ""dry"", ""react"", ""feed"", ""sc""]",0
309,plastic_pellets_granular,Plastic pellets granular,CHEM,Chemicals,530.0,440.0,630.0,,0.53,1,1,38.4,,,,0.2,0.03,mass_flow,2.0,200.0,1,Low,C1/2,,,,,,,,,,0.53,0.45,III,33C1/212,,0.75,derived,Chemicals — 33C1/212,"[""conv"", ""mix"", ""dry"", ""react"", ""feed"", ""sc""]",0
310,plastic_pellets_raw,Plastic pellets raw,CHEM,Chemicals,560.0,490.0,620.0,,0.56,1,1,26.7,,,,0.2,0.03,mass_flow,1.5,200.0,1,Low,C1/2,,,,,,,,,,1.6,0.45,III,34C1/212U,U,0.72,derived,Chemicals — 34C1/212U,"[""conv"", ""mix"", ""dry"", ""react"", ""feed"", ""sc""]",0
311,polymer_powder_dry,Polymer powder dry,CHEM,Chemicals,390.0,330.0,450.0,,0.39,4,4,39.5,,,,4.5,1.0,cohesive_flow,1.5,200.0,1,Low,A40,,,,,,,,,,1.04,0.25,I,"24A4032L,M","L,M",0.72,derived,"Chemicals — 24A4032L,M","[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
312,polymer_powder_wet,Polymer powder wet,CHEM,Chemicals,410.0,300.0,520.0,,0.41,4,4,38.0,,,,6.8,1.0,cohesive_flow,22.0,100.0,1,Low,A40,,,,,,,,,,1.42,0.25,I,25A4032L,L,0.72,derived,Chemicals — 25A4032L,"[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
313,polymer_powder_fine,Polymer powder fine,CHEM,Chemicals,430.0,350.0,510.0,,0.43,4,4,38.0,,,,5.4,1.0,cohesive_flow,18.0,200.0,1,Low,A40,,,,,,,,,,0.55,0.25,I,"26A4032L,M","L,M",0.72,derived,"Chemicals — 26A4032L,M","[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
314,polymer_powder_coarse,Polymer powder coarse,CHEM,Chemicals,410.0,290.0,520.0,,0.41,4,4,40.9,,,,5.4,1.0,cohesive_flow,18.0,200.0,1,Low,A40,,,,,,,,,,1.71,0.25,I,"25A4032L,M","L,M",0.72,derived,"Chemicals — 25A4032L,M","[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
315,polymer_powder_screened,Polymer powder screened,CHEM,Chemicals,410.0,320.0,500.0,,0.41,4,4,40.7,,,,4.5,0.9,cohesive_flow,2.0,200.0,1,Low,A40,,,,,,,,,,1.59,0.25,I,25A4032L,L,0.72,derived,Chemicals — 25A4032L,"[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
316,polymer_powder_crushed,Polymer powder crushed,CHEM,Chemicals,400.0,330.0,480.0,,0.4,4,4,38.0,,,,4.5,0.9,cohesive_flow,2.0,200.0,1,Low,A40,,,,,,,,,,1.34,0.25,I,25A4032,,0.75,derived,Chemicals — 25A4032,"[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
317,polymer_powder_pelletized,Polymer powder pelletized,CHEM,Chemicals,390.0,280.0,510.0,,0.39,4,4,38.0,,,,4.5,0.9,cohesive_flow,2.0,60.0,1,Low,A40,,,,,,,,,,1.37,0.25,I,24A4032X,X,0.72,derived,Chemicals — 24A4032X,"[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
318,polymer_powder_powder,Polymer powder powder,CHEM,Chemicals,400.0,300.0,510.0,,0.4,4,4,38.0,,,,4.5,0.9,cohesive_flow,2.0,60.0,1,Low,A40,,,,,,,,,,1.2,0.25,I,25A4032X,X,0.72,derived,Chemicals — 25A4032X,"[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
319,polymer_powder_granular,Polymer powder granular,CHEM,Chemicals,370.0,290.0,440.0,,0.37,4,4,38.0,,,,4.5,0.9,cohesive_flow,2.0,200.0,1,Low,A40,,,,,,,,,,0.85,0.25,I,22A4032,,0.75,derived,Chemicals — 22A4032,"[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
320,polymer_powder_raw,Polymer powder raw,CHEM,Chemicals,370.0,290.0,450.0,,0.37,4,4,39.7,,,,5.4,1.0,cohesive_flow,18.0,200.0,1,Low,A40,,,,,,,,,,1.02,0.25,I,23A4032M,M,0.72,derived,Chemicals — 23A4032M,"[""conv"", ""mix"", ""dry"", ""react"", ""sc""]",0
321,wood_chips_dry,Wood chips dry,BIO,Biomass,320.0,270.0,370.0,,0.32,3,3,35.0,,,,2.0,0.6,cohesive_flow,1.5,120.0,3,Medium,D3,,,,,,,,,,0.6,0.32,III,"19D323L,M","L,M",0.72,derived,"Biomass — 19D323L,M","[""conv"", ""dry"", ""cool"", ""react"", ""sc""]",0
322,wood_chips_wet,Wood chips wet,BIO,Biomass,320.0,260.0,390.0,,0.32,3,3,33.9,,,,2.7,0.74,cohesive_flow,22.0,100.0,3,Medium,D3,,,,,,,,,,0.56,0.32,III,20D323U,U,0.72,derived,Biomass — 20D323U,"[""conv"", ""dry"", ""cool"", ""sc""]",0
323,wood_chips_fine,Wood chips fine,BIO,Biomass,320.0,220.0,430.0,,0.32,3,3,32.0,,,,2.2,0.58,cohesive_flow,18.0,60.0,3,Medium,D3,,,,,,,,,,1.28,0.32,III,20D323X,X,0.72,derived,Biomass — 20D323X,"[""conv"", ""dry"", ""cool"", ""sc""]",0
324,wood_chips_coarse,Wood chips coarse,BIO,Biomass,330.0,290.0,370.0,,0.33,3,3,42.7,,,,2.4,0.7,cohesive_flow,18.0,120.0,3,Medium,D3,,,,,,,,,,0.71,0.32,III,20D323M,M,0.72,derived,Biomass — 20D323M,"[""conv"", ""dry"", ""cool"", ""react"", ""sc""]",0
325,wood_chips_screened,Wood chips screened,BIO,Biomass,300.0,200.0,400.0,,0.3,2,2,40.1,,,,0.7,0.24,funnel_flow,18.0,120.0,3,Medium,D3,,,,,,,,,,1.18,0.4,III,18D323L,L,0.72,derived,Biomass — 18D323L,"[""conv"", ""dry"", ""cool"", ""feed"", ""sc""]",0
326,wood_chips_crushed,Wood chips crushed,BIO,Biomass,330.0,250.0,420.0,,0.33,2,2,43.3,,,,0.6,0.17,funnel_flow,1.5,120.0,3,Medium,D3,,,,,,,,,,1.46,0.4,III,20D323U,U,0.72,derived,Biomass — 20D323U,"[""conv"", ""dry"", ""cool"", ""feed"", ""sc""]",0
327,wood_chips_pelletized,Wood chips pelletized,BIO,Biomass,310.0,200.0,410.0,,0.31,3,3,43.4,,,,2.4,0.7,cohesive_flow,18.0,120.0,3,Medium,D3,,,,,,,,,,1.39,0.32,III,19D323M,M,0.72,derived,Biomass — 19D323M,"[""conv"", ""dry"", ""cool"", ""react"", ""sc""]",0
328,wood_chips_powder,Wood chips powder,BIO,Biomass,320.0,230.0,420.0,,0.32,3,3,44.4,,,,2.4,0.7,cohesive_flow,18.0,120.0,3,Medium,D3,,,,,,,,,,1.72,0.32,III,"20D323L,M","L,M",0.72,derived,"Biomass — 20D323L,M","[""conv"", ""dry"", ""cool"", ""react"", ""sc""]",0
329,wood_chips_granular,Wood chips granular,BIO,Biomass,320.0,230.0,410.0,,0.32,2,2,25.9,,,,0.7,0.24,funnel_flow,18.0,120.0,3,Medium,D3,,,,,,,,,,1.14,0.4,III,20D323,,0.75,derived,Biomass — 20D323,"[""conv"", ""dry"", ""cool"", ""feed"", ""sc""]",0
330,wood_chips_raw,Wood chips raw,BIO,Biomass,310.0,210.0,410.0,,0.31,2,2,28.2,,,,0.6,0.17,funnel_flow,1.5,120.0,3,Medium,D3,,,,,,,,,,0.67,0.4,III,19D323U,U,0.72,derived,Biomass — 19D323U,"[""conv"", ""dry"", ""cool"", ""feed"", ""sc""]",0
331,sawdust_dry,Sawdust dry,BIO,Biomass,210.0,120.0,290.0,,0.21,3,3,36.6,,,,1.8,0.47,cohesive_flow,1.5,120.0,1,Low,A40,,,,,,,,,,1.65,0.32,I,13A4032L,L,0.72,derived,Biomass — 13A4032L,"[""conv"", ""dry"", ""cool"", ""sc""]",0
332,sawdust_wet,Sawdust wet,BIO,Biomass,230.0,210.0,250.0,,0.23,4,4,32.0,,,,6.8,1.0,cohesive_flow,22.0,60.0,1,Low,A40,,,,,,,,,,1.41,0.25,I,14A4032X,X,0.72,derived,Biomass — 14A4032X,"[""conv"", ""dry"", ""cool"", ""sc""]",0
333,sawdust_fine,Sawdust fine,BIO,Biomass,250.0,180.0,320.0,,0.25,4,4,43.6,,,,5.4,0.95,cohesive_flow,18.0,60.0,1,Low,A40,,,,,,,,,,1.32,0.25,I,15A4032X,X,0.72,derived,Biomass — 15A4032X,"[""conv"", ""dry"", ""cool"", ""sc""]",0
334,sawdust_coarse,Sawdust coarse,BIO,Biomass,210.0,130.0,300.0,,0.21,3,3,44.5,,,,2.2,0.58,cohesive_flow,18.0,60.0,1,Low,A40,,,,,,,,,,0.62,0.32,I,13A4032X,X,0.72,derived,Biomass — 13A4032X,"[""conv"", ""dry"", ""cool"", ""sc""]",0
335,sawdust_screened,Sawdust screened,BIO,Biomass,200.0,160.0,240.0,,0.2,3,3,41.0,,,,1.8,0.47,cohesive_flow,1.5,120.0,1,Low,A40,,,,,,,,,,0.59,0.32,I,12A4032U,U,0.72,derived,Biomass — 12A4032U,"[""conv"", ""dry"", ""cool"", ""sc""]",0
336,sawdust_crushed,Sawdust crushed,BIO,Biomass,210.0,170.0,260.0,,0.21,3,3,34.6,,,,1.8,0.47,cohesive_flow,1.5,120.0,1,Low,A40,,,,,,,,,,0.83,0.32,I,13A4032U,U,0.72,derived,Biomass — 13A4032U,"[""conv"", ""dry"", ""cool"", ""sc""]",0
337,sawdust_pelletized,Sawdust pelletized,BIO,Biomass,200.0,150.0,250.0,,0.2,4,4,37.3,,,,5.4,1.0,cohesive_flow,18.0,120.0,1,Low,A40,,,,,,,,,,1.63,0.25,I,12A4032M,M,0.72,derived,Biomass — 12A4032M,"[""conv"", ""dry"", ""cool"", ""react"", ""sc""]",0
